id,name_clean,name_first_last,freq,years,medals_by_year,rank_averages_by_year,percentiles_by_year
1253,Juan Carlos Castro Fernández,"Castro Fernández, Juan Carlos",1,2014,2014:Bronze,2014:78,2014:0.7515923567
1254,Leonardo Mikel Cervantes Mateos,"Cervantes Mateos, Leonardo Mikel",1,2019,2019:Silver,2019:33,2019:0.8601694915
1256,Jacobo De Juan Millon,"De Juan Millon, Jacobo",2,2018;2019,2018:Merit;2019:Bronze,2018:141.5;2019:75,2018:0.5267558528;2019:0.6822033898
1258,Víctor Antonio Domínguez Silva,"Domínguez Silva, Víctor Antonio",1,2015,2015:Merit,2015:201,2015:0.3598726115
1259,Sebastian Stephan Dulong Salazar,"Dulong Salazar, Sebastian Stephan",1,2016,2016:Merit,2016:127.5,2016:0.5557491289
1260,Rodolfo Flores Jiménez,"Flores Jiménez, Rodolfo",1,2014,2014:Merit,2014:184,2014:0.4140127389
1261,Leonardo Ariel García Morán,"García Morán, Leonardo Ariel",1,2014,2014:Bronze,2014:118,2014:0.6242038217
1262,Katia Garcia Orozco,"Garcia Orozco, Katia",1,2018,2018:Merit,2018:191,2018:0.3612040134
1263,Jonatan Alejandro Gonzalez Cazares,"Gonzalez Cazares, Jonatan Alejandro",1,2016,2016:Merit,2016:143.5,2016:0.5
1264,Bruno Gutiérrez Chávez,"Gutiérrez Chávez, Bruno",1,2016,2016:Bronze,2016:77.5,2016:0.7299651568
1266,Karol José Gutiérrez Suárez,"Gutiérrez Suárez, Karol José",1,2013,2013:Merit,2013:128,2013:0.5646258503
1267,Emiliano Hernández Barranco,"Hernández Barranco, Emiliano",3,2021;2022;2023,2021:Bronze;2022:Silver;2023:Bronze,2021:59.5;2022:39.5;2023:71.5,2021:0.7904929577;2022:0.8463035019;2023:0.7744479495
1268,Eric Iván Hernández Palacios,"Hernández Palacios, Eric Iván",2,2016;2017,2016:Bronze;2017:Silver,2016:77.5;2017:30,2016:0.7299651568;2017:0.880952381
1270,Dario Hinojosa Delgadillo,"Hinojosa Delgadillo, Dario",1,2018,2018:Bronze,2018:97,2018:0.6755852843
1271,Diego Hinojosa Tellez,"Hinojosa Tellez, Diego",2,2015;2016,2015:Merit;2016:Merit,2015:155.5;2016:161,2015:0.5047770701;2016:0.4390243902
1273,Isaac Jair Jiménez Uribe,"Jiménez Uribe, Isaac Jair",1,2015,2015:Bronze,2015:103.5,2015:0.6703821656
1274,Jorge Antonio Joseph Fernandez,"Joseph Fernandez, Jorge Antonio",1,2017,2017:Bronze,2017:111.5,2017:0.5575396825
1276,Woojoong Kwon,"Kwon, Woojoong",1,2023,2023:Bronze,2023:68,2023:0.785488959
1277,Mateo Iván Latapi Acosta,"Latapi Acosta, Mateo Iván",2,2021;2022,2021:Silver;2022:Bronze,2021:18.5;2022:61.5,2021:0.9348591549;2022:0.7607003891
1278,Antonio López Guzmán,"López Guzmán, Antonio",1,2013,2013:Merit,2013:159.5,2013:0.4574829932
1279,Sergio Felipe López Robles,"López Robles, Sergio Felipe",2,2013;2014,2013:Merit;2014:Merit,2013:176.5;2014:160.5,2013:0.3996598639;2014:0.4888535032
1282,Miguel Yair Márquez Reyes,"Márquez Reyes, Miguel Yair",1,2015,2015:Merit,2015:178.5,2015:0.4315286624
1284,Luis Eduardo Martínez Aguirre,"Martínez Aguirre, Luis Eduardo",1,2019,2019:Bronze,2019:89.5,2019:0.6207627119
1285,Olga Medrano Martín del Campo,"Medrano Martín del Campo, Olga",1,2013,2013:Merit,2013:128,2013:0.5646258503
1286,Leonardo Melgar Rubí,"Melgar Rubí, Leonardo",2,2022;2023,2022:Merit;2023:Merit,2022:138.5;2023:162,2022:0.4610894942;2023:0.4889589905
1287,Isaac Montaño Manríquez,"Montaño Manríquez, Isaac",1,2021,2021:Silver,2021:54.5,2021:0.8080985915
1288,Sebastián Montemayor Trujillo,"Montemayor Trujillo, Sebastián",2,2021;2022,2021:Bronze;2022:Bronze,2021:72.5;2022:103,2021:0.7447183099;2022:0.5992217899
1289,Karla Rebeca Munguia Romero,"Munguia Romero, Karla Rebeca",1,2019,2019:Bronze,2019:56.5,2019:0.7605932203
1290,Mauricio Elias Navarrete Flores,"Navarrete Flores, Mauricio Elias",1,2018,2018:Merit,2018:176.5,2018:0.4096989967
1294,Daniel Ramírez Kühn,"Ramírez Kühn, Daniel",1,2021,2021:Merit,2021:155,2021:0.4542253521
1296,Carlos Emilio Ramos Aguilar,"Ramos Aguilar, Carlos Emilio",1,2018,2018:Bronze,2018:105.5,2018:0.6471571906
1297,Fernando Isaí Sáenz Meza,"Sáenz Meza, Fernando Isaí",1,2014,2014:Merit,2014:141,2014:0.550955414
1298,Rodrigo Saldívar Mauricio,"Saldívar Mauricio, Rodrigo",1,2023,2023:Merit,2023:139.5,2023:0.5599369085
1299,Maximiliano Sánchez Garza,"Sánchez Garza, Maximiliano",1,2015,2015:Bronze,2015:113.5,2015:0.6385350318
1301,Jesus Omar Sistos Barron,"Sistos Barron, Jesus Omar",2,2016;2017,2016:Bronze;2017:Silver,2016:62;2017:44.5,2016:0.7839721254;2017:0.8234126984
1302,Oriol Andreu Sole Pi,"Sole Pi, Oriol Andreu",1,2015,2015:Bronze,2015:110.5,2015:0.648089172
1303,Nuria Sydykova Mendez,"Sydykova Mendez, Nuria",1,2016,2016:Bronze,2016:91.5,2016:0.681184669
1304,Pablo Alhui Valeriano Quiroz,"Valeriano Quiroz, Pablo Alhui",2,2017;2018,2017:Bronze;2018:Bronze,2017:87.5;2018:101,2017:0.6527777778;2018:0.6622073579
1305,Kenny Eduard Vercaemer Gonzalez,"Vercaemer Gonzalez, Kenny Eduard",1,2017,2017:Bronze,2017:71.5,2017:0.7162698413
1307,Héctor Juan Villarreal Corona,"Villarreal Corona, Héctor Juan",1,2022,2022:Bronze,2022:61.5,2022:0.7607003891
1308,Luis Veudi Vivas Pérez,"Vivas Pérez, Luis Veudi",1,2023,2023:Silver,2023:52.5,2023:0.834384858
