id,name_clean,name_first_last,freq,years,medals_by_year,rank_averages_by_year,percentiles_by_year
1269,Takumi Higashida Martínez,"Higashida Martínez, Takumi",2,2025;2026,2025:Silver;2026:Silver,2025:63;2026:114.5,2025:0.8119402985;2026:0.7115869018
1271,Diego Hinojosa Tellez,"Hinojosa Tellez, Diego",2,2018;2019,2018:Bronze;2019:Bronze,2018:194;2019:150,2018:0.4488636364;2019:0.5821727019
1272,Luis Angel Gabriel Jimenez Iturbide,"Jimenez Iturbide, Luis Angel Gabriel",1,2023,2023:None,2023:220,2023:0.3623188406
1273,Isaac Jair Jiménez Uribe,"Jiménez Uribe, Isaac Jair",3,2016;2017;2018,2016:Honourable Mention;2017:Silver;2018:Bronze,2016:178.5;2017:84;2018:120.5,2016:0.4590909091;2017:0.7620396601;2018:0.6576704545
1277,Mateo Iván Latapi Acosta,"Latapi Acosta, Mateo Iván",3,2023;2024;2025,2023:Honourable Mention;2024:Bronze;2025:Bronze,2023:198;2024:156.5;2025:161.5,2023:0.4260869565;2024:0.5591549296;2025:0.5179104478
1278,Antonio López Guzmán,"López Guzmán, Antonio",1,2016,2016:Bronze,2016:166,2016:0.496969697
1280,Maria Fernanda Lopez Tuyub,"Lopez Tuyub, Maria Fernanda",2,2022;2023,2022:Honourable Mention;2023:None,2022:233.5;2023:220,2022:0.2657232704;2023:0.3623188406
1284,Luis Eduardo Martínez Aguirre,"Martínez Aguirre, Luis Eduardo",1,2022,2022:Honourable Mention,2022:213,2022:0.3301886792
1286,Leonardo Melgar Rubí,"Melgar Rubí, Leonardo",2,2024;2025,2024:Honourable Mention;2025:Honourable Mention,2024:239;2025:220.5,2024:0.3267605634;2025:0.3417910448
1288,Sebastián Montemayor Trujillo,"Montemayor Trujillo, Sebastián",3,2024;2025;2026,2024:Honourable Mention;2025:Silver;2026:Bronze,2024:239;2025:101;2026:142.5,2024:0.3267605634;2025:0.6985074627;2026:0.6410579345
1289,Karla Rebeca Munguia Romero,"Munguia Romero, Karla Rebeca",1,2020,2020:Bronze,2020:161,2020:0.5222551929
1296,Carlos Emilio Ramos Aguilar,"Ramos Aguilar, Carlos Emilio",3,2019;2020;2021,2019:Honourable Mention;2020:Honourable Mention;2021:Silver,2019:201.5;2020:192.5;2021:58,2019:0.438718663;2020:0.4287833828;2021:0.8313953488
1297,Fernando Isaí Sáenz Meza,"Sáenz Meza, Fernando Isaí",1,2017,2017:Bronze,2017:138,2017:0.6090651558
1299,Maximiliano Sánchez Garza,"Sánchez Garza, Maximiliano",1,2016,2016:Bronze,2016:166,2016:0.496969697
1302,Oriol Andreu Sole Pi,"Sole Pi, Oriol Andreu",1,2018,2018:Bronze,2018:158.5,2018:0.5497159091
1303,Nuria Sydykova Mendez,"Sydykova Mendez, Nuria",2,2018;2019,2018:Bronze;2019:Bronze,2018:194;2019:150,2018:0.4488636364;2019:0.5821727019
1304,Pablo Alhui Valeriano Quiroz,"Valeriano Quiroz, Pablo Alhui",3,2018;2020;2021,2018:Bronze;2020:Silver;2021:Bronze,2018:180.5;2020:49;2021:126.5,2018:0.4872159091;2020:0.8545994065;2021:0.6322674419
1307,Héctor Juan Villarreal Corona,"Villarreal Corona, Héctor Juan",2,2024;2025,2024:Honourable Mention;2025:Gold,2024:248;2025:40,2024:0.3014084507;2025:0.8805970149
