id,name_clean,name_first_last,freq,years,medals_by_year,rank_averages_by_year,percentiles_by_year
1781,Nathan Gabriel Ang Neria,"Neria, Nathan Gabriel Ang",2,2025;2026,2025:None;2026:Honourable Mention,2025:285;2026:312.5,2025:0.1492537313;2026:0.2128463476
1784,Jared Cobe Woo Ng,"Ng, Jared Cobe Woo",1,2026,2026:None,2026:356,2026:0.1032745592
1789,Stefan Marcus Ang Ong,"Ong, Stefan Marcus Ang",2,2017;2018,2017:Honourable Mention;2018:Bronze,2017:187;2018:133,2017:0.4702549575;2018:0.6221590909
1794,Alvann Walter W. Paredes Dy,"Paredes Dy, Alvann Walter W.",3,2022;2023;2024,2022:None;2023:Bronze;2024:Bronze,2022:233.5;2023:142.5;2024:156.5,2022:0.2657232704;2023:0.5869565217;2024:0.5591549296
1797,Albert John L. Patupat,"Patupat, Albert John L.",3,2016;2017;2018,2016:None;2017:Silver;2018:Silver,2016:271;2017:45;2018:52,2016:0.1787878788;2017:0.8725212465;2018:0.8522727273
1800,Shaun Lawrence Tiong Poh Leung,"Poh Leung, Shaun Lawrence Tiong",1,2026,2026:Honourable Mention,2026:312.5,2026:0.2128463476
1802,Shaquille Wyan T. Que,"Que, Shaquille Wyan T.",2,2016;2018,2016:None;2018:Bronze,2016:271;2018:158.5,2016:0.1787878788;2018:0.5497159091
1809,Bryce Ainsley Ang Sanchez,"Sanchez, Bryce Ainsley Ang",2,2019;2021,2019:Honourable Mention;2021:Bronze,2019:236;2021:170,2019:0.3426183844;2021:0.5058139535
1812,Ryan Mark L. Shao,"Shao, Ryan Mark L.",1,2019,2019:Honourable Mention,2019:263.5,2019:0.2660167131
1821,Luke Sebastian C. Sy,"Sy, Luke Sebastian C.",2,2024;2025,2024:Bronze;2025:None,2024:156.5;2025:279,2024:0.5591549296;2025:0.1671641791
1828,Cassidy Kyler L. Tan,"Tan, Cassidy Kyler L.",2,2022;2023,2022:Honourable Mention;2023:None,2022:201;2023:198,2022:0.3679245283;2023:0.4260869565
1833,Rickson Caleb Y. Tan,"Tan, Rickson Caleb Y.",2,2022;2023,2022:Bronze;2023:Honourable Mention,2022:181;2023:198,2022:0.4308176101;2023:0.4260869565
1838,Kristen Steffi S. Teh,"Teh, Kristen Steffi S.",1,2023,2023:None,2023:243.5,2023:0.2942028986
1843,Vince Jan Faustino Torres,"Torres, Vince Jan Faustino",2,2016;2017,2016:None;2017:Bronze,2016:226;2017:162,2016:0.3151515152;2017:0.5410764873
1846,Sean Anderson Lim Ty,"Ty, Sean Anderson Lim",4,2016;2017;2018;2019,2016:None;2017:Honourable Mention;2018:Bronze;2019:Silver,2016:236;2017:162;2018:98;2019:68,2016:0.2848484848;2017:0.5410764873;2018:0.7215909091;2019:0.8105849582
1847,Stephen James Lim Ty,"Ty, Stephen James Lim",1,2021,2021:Honourable Mention,2021:208.5,2021:0.3938953488
1850,Robert Henrik Diaz Uy,"Uy, Robert Henrik Diaz",1,2026,2026:None,2026:367,2026:0.0755667506
1851,Zion Skye Earl Carmelo C. Uy,"Uy, Zion Skye Earl Carmelo C.",1,2026,2026:Honourable Mention,2026:312.5,2026:0.2128463476
1853,Mark Justin M. Villafuerte,"Villafuerte, Mark Justin M.",1,2025,2025:Honourable Mention,2025:267,2025:0.2029850746
1855,Steven John H. Wang,"Wang, Steven John H.",1,2018,2018:Honourable Mention,2018:268,2018:0.2386363636
1857,Farrell Eldrian S. Wu,"Wu, Farrell Eldrian S.",2,2016;2017,2016:Bronze;2017:Gold,2016:152.5;2017:45,2016:0.5378787879;2017:0.8725212465
1858,Filbert Ephraim S. Wu,"Wu, Filbert Ephraim S.",4,2021;2022;2023;2024,2021:Honourable Mention;2022:Bronze;2023:Bronze;2024:Bronze,2021:208.5;2022:164;2023:129;2024:156.5,2021:0.3938953488;2022:0.4842767296;2023:0.6260869565;2024:0.5591549296
1865,Julian Raymund C. Yu,"Yu, Julian Raymund C.",1,2019,2019:Bronze,2019:201.5,2019:0.438718663
