id,name_clean,name_first_last,freq,years,medals_by_year,rank_averages_by_year,percentiles_by_year
862,Ali Golzarfar,"Golzarfar, Ali",1,2019,2019:Merit,2019:131,2019:0.4862745098
863,Koushan Hajiouni,"Hajiouni, Koushan",1,2013,2013:Merit,2013:155.5,2013:0.4710884354
864,Amirmohammad Heidari,"Heidari, Amirmohammad",1,2016,2016:Merit,2016:187,2016:0.286259542
866,Zahra Hoseininia,"Hoseininia, Zahra",1,2016,2016:Merit,2016:144.5,2016:0.4484732824
867,Amirmahdi Hosseinabadi,"Hosseinabadi, Amirmahdi",1,2013,2013:Bronze,2013:101,2013:0.656462585
869,Arash Izadi,"Izadi, Arash",1,2016,2016:Merit,2016:166,2016:0.3664122137
870,Kasra Izadpanahi,"Izadpanahi, Kasra",1,2018,2018:Bronze,2018:64,2018:0.7961783439
871,Parsa Mirzaei Jadidi,"Jadidi, Parsa Mirzaei",1,2014,2014:Merit,2014:135,2014:0.5820433437
872,Mohammadreza Saberi Jafari,"Jafari, Mohammadreza Saberi",1,2014,2014:Merit,2014:135,2014:0.5820433437
875,Barad Kadivar,"Kadivar, Barad",1,2019,2019:Merit,2019:153.5,2019:0.3980392157
877,Amirmohammad Karimi,"Karimi, Amirmohammad",1,2016,2016:Merit,2016:144.5,2016:0.4484732824
880,Aryan Khajehshahzanian,"Khajehshahzanian, Aryan",1,2016,2016:Merit,2016:187,2016:0.286259542
884,Amirreza Khorasanian,"Khorasanian, Amirreza",1,2015,2015:Merit,2015:198,2015:0.3571428571
886,Haman Bagherian Lemraski,"Lemraski, Haman Bagherian",1,2015,2015:Silver,2015:58,2015:0.8116883117
889,Borna Majidi,"Majidi, Borna",1,2021,2021:Merit,2021:136.5,2021:0.5625
890,Seyedeh Dorsa Akhavan Maroufi,"Maroufi, Seyedeh Dorsa Akhavan",1,2016,2016:Bronze,2016:74,2016:0.7175572519
894,Kasra Mazaheri,"Mazaheri, Kasra",1,2015,2015:Merit,2015:161.5,2015:0.4756493506
900,Arman Mohammadi,"Mohammadi, Arman",1,2015,2015:Bronze,2015:93,2015:0.6980519481
902,Sara Mohammadi,"Mohammadi, Sara",1,2015,2015:Merit,2015:161.5,2015:0.4756493506
904,Kimia Mohammadrezaeetalkhoncheh,"Mohammadrezaeetalkhoncheh, Kimia",1,2019,2019:Merit,2019:109,2019:0.5725490196
907,Amirali Nikoo,"Nikoo, Amirali",1,2018,2018:Merit,2018:131.5,2018:0.5812101911
909,Farshid Nooshi,"Nooshi, Farshid",1,2014,2014:Bronze,2014:104.5,2014:0.6764705882
912,Mohammadpouya Pakseresht,"Pakseresht, Mohammadpouya",1,2013,2013:Merit,2013:155.5,2013:0.4710884354
913,Shayan Pardis,"Pardis, Shayan",1,2016,2016:Silver,2016:37.5,2016:0.856870229
914,Pedram Hosseinzad Partovi,"Partovi, Pedram Hosseinzad",1,2019,2019:Bronze,2019:87,2019:0.6588235294
919,Hooman Rajaeian,"Rajaeian, Hooman",1,2019,2019:Merit,2019:131,2019:0.4862745098
924,Nima Rasti,"Rasti, Nima",1,2018,2018:Merit,2018:131.5,2018:0.5812101911
926,Alireza Rezaeimoghadam,"Rezaeimoghadam, Alireza",1,2017,2017:Gold,2017:5.5,2017:0.9816053512
927,Farhood Rostamkhani,"Rostamkhani, Farhood",1,2013,2013:Merit,2013:155.5,2013:0.4710884354
928,Diana Sabahifard,"Sabahifard, Diana",1,2019,2019:Merit,2019:131,2019:0.4862745098
929,Amirmojtaba Sabour,"Sabour, Amirmojtaba",1,2013,2013:Silver,2013:33,2013:0.887755102
930,Bahar Safariparni,"Safariparni, Bahar",1,2019,2019:Merit,2019:109,2019:0.5725490196
932,Setayesh Salimitousi,"Salimitousi, Setayesh",1,2019,2019:Merit,2019:109,2019:0.5725490196
934,Sepanta Samani,"Samani, Sepanta",1,2018,2018:Merit,2018:131.5,2018:0.5812101911
936,Alireza Samimi,"Samimi, Alireza",1,2017,2017:Bronze,2017:102,2017:0.6588628763
940,Mehrara Shafieealavijeh,"Shafieealavijeh, Mehrara",1,2019,2019:Merit,2019:131,2019:0.4862745098
941,Amir Hossein Shahabi,"Shahabi, Amir Hossein",1,2016,2016:Merit,2016:166,2016:0.3664122137
944,Mohammadreza Mohammadi Shandiz,"Shandiz, Mohammadreza Mohammadi",1,2017,2017:Silver,2017:53.5,2017:0.8210702341
946,Tasnim Soltanieh,"Soltanieh, Tasnim",1,2015,2015:Merit,2015:161.5,2015:0.4756493506
954,Zahra Tahamtani Torkamani,"Torkamani, Zahra Tahamtani",1,2018,2018:Merit,2018:131.5,2018:0.5812101911
955,Amirmahdi Vahedinejad,"Vahedinejad, Amirmahdi",1,2019,2019:Merit,2019:131,2019:0.4862745098
956,Mahdi Yousefian,"Yousefian, Mahdi",1,2017,2017:Bronze,2017:102,2017:0.6588628763
958,Arian Zamani,"Zamani, Arian",1,2015,2015:Bronze,2015:93,2015:0.6980519481
